inspection_id,dba_name,aka_name,license_,facility_type,risk,address,city,state,zip,inspection_date,inspection_type,results,violations,latitude,longitude,location
2454132,TASTY FISH CHICKEN AND GYROS INC.,TASTY FISH CHICKEN AND GYROS,2637198.0,Restaurant,Risk 2 (Medium),5409 W NORTH AVE ,CHICAGO,IL,60639.0,2020-11-02T00:00:00.000,Canvass,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED HAND SINK NOT MAINTAINED. OBSERVED LEFT FAUCET HANDLE (COLD) INOPERABLE. NO WATER COMES OUT WHEN TURNED. INSTRUCTED MUST PROVIDE HOT AND COLD WORKING HANDLES ON FAUCET OF ALL HANDSINKS AT ALL TIMES. ALL HANDSINKS MUST BE MAINTAINED AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-030(C). CITATION ISSUED.  | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED CONSUMER ADVISORY NOT CORRECTLY NOTED ON MENUS. MUST PROVIDE CONSUMER ADVISORY DISCLOSURE STATEMENT, AND REMINDERS (*) NEXT TO EACH ITEM IT APPLIES TO ON MENU. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED.   | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO METAL STEM THERMOMETER. MUST PROVIDE METAL STEM THERMOMETER TO ACCURATELY MEASURE INTERNAL FOOD TEMPERATURES. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED FOOD ITEMS STORED IN GROCERY BAGS INSIDE CHEST FREEZERS. MUST PROPERLY STORE ALL FOODS IN FOOD GRADE COMMERCIAL CONTAINERS. MUST MAINTAIN SAME. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO CHEMICAL TEST KIT ON SITE. MUST PROVIDE CHEMICAL TEST KIT WITH STRIPS TO ACCURATELY MEASURE CONCENTRATION OF SANITIZER USED IN 3 COMPARTMENT SINK. PRIORITY FOUNDATION VIOLATION 7-38-005. CITATION ISSUED.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED HOLES AND STAINED CEILING TILES IN HALLWAY NEAR RESTROOM. MUST REPAIR/REPLACE. MUST MAINTAIN SAME.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: MUST PROVIDE PROOF OF ALLERGEN TRAINING FOR ALL CHICAGO FOOD SANITATION MANAGERS. ",41.909323858178425,-87.76097488832582,"{'type': 'Point', 'coordinates': [41.909323858178425, -87.76097488832582]}"
2454096,LA ESPERANZA,LA ESPERANZA,2180050.0,Grocery Store,Risk 1 (High),3000 S DRAKE AVE ,CHICAGO,IL,60623.0,2020-11-02T00:00:00.000,Canvass,Pass,"41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: MUST STORE WIPING CLOTHS IN PREP AREAS IN SANITIZER BUCKET BETWEEN USES TO PREVENT CROSS CONTAMINATION. INSTRUCTED TO MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REPAIR BROKEN DOOR GASKET ON 1-DOOR PREP COOLER IN PREP AREA. ALSO, INSTALL A SPLASH GUARD BETWEEN THE HAND SINK AND THE UTENSIL STORAGE RACK NEXT TO THE 3-COMP SINK. INSTRUCTED TO MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST DETAIL CLEAN DROED FOOD DEBRIS FROM LOWER SHELVES ON PREP TABLES AND FROM FOOD & NON-FOOD STORAGE COMPARTMENTS IN PREP AREA, INSTRUCTED TO MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST REPAIR SLOW DRAINS IN 3-COMP AND HANDWASHING SINKS IN PREP AREA. ALSO, REPAIR LEAKY FAUCET BASE ON 3-COMP SINK. INSTRUCTED TO MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE COVERED RECEPTACLE IN STAFF TOILET ROOM FOR FEMININE HYGIENE NEEDS, INSTRUCTED TO MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPLACE MISSING AND STAINED CEILING TILES THROUGHOUT THE PREMISES. INSTRUCTED TO MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST ORGANIZE OR REMOVE EXCESSIVE CLUTTER FROM BEHIND THE FRONT SERVICE COUNTER, INSTRUCTED TO MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST REPLACE BURNED OUT LIGHTS ON THE SALES FLOOR, INSTRUCTED TO MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST CLEAN EXCESSIVE GREASE ACCUMULATION FROM HOOD FILTER ABOVE COOKING EQUIPMENT, INSTRUCTED TO MAINTAIN.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: ALLERGEN CERTIFICATES ARE REQUIRED FOR ALL EMPLOYEES THAT HAVE A CITY OF CHICAGO FOOD SANITATION LICENSE. INSTRUCTED TO COMPLETE THE ONLINE TRAINING AND KEEP CERTIFICATE ONSITE.",41.83881606238869,-87.71356485651883,"{'type': 'Point', 'coordinates': [41.83881606238869, -87.71356485651883]}"
2454086,FIRST SIP CAFE,FIRST SIP CAFE,2563976.0,Restaurant,Risk 2 (Medium),1057 W ARGYLE ST ,CHICAGO,IL,60640.0,2020-11-02T00:00:00.000,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE FOLLOWING THE NEW CODE AND GUIDELINES. INSTRUCTED TO PROVIDE VERIFICATION OF EACH EMPLOYEE ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION. 7-38-010.  CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO VOMIT AND DIARRHEA PROCEDURE AND KIT AVAILABLE ON SITE. INSTRUCTED TO PROVIDE PROCEDURE ALONG WITH THE NECESSARY ITEMS AS OUTLINED IN POLICY. PRIORITY FOUNDATION. 7-38-005. CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: NOTED ICE SCOOPS NOT PROPERLY STORED. ICE SCOOP HOLDERS STORED ON TOP OF THE ICE MACHINE AT THE REAR WITH NO ICE SCOOP HOLDERS. INSTRUCTED TO REMOVE AND PROVIDE AN ICE SCOOP HOLDERS. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: NOTED HEAVY COFFEE DUST PARTICLES ON THE COFFEE MACHINE AT THE REAR. INSTRUCTED TO CLEAN AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO LID ON TRASH CAN IN WOMEN'S BATHROOM. INSTRUCTED TO PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NOTED HEAVY CLUTTER THROUGHOUT THE REAR KITCHEN PREP/DRY STORAGE AREA ON SHELVES, FLOORS. INSTRUCTED TO DETAIL CLEAN, ORGANIZE AND REMOVE ALL UNNECESSARY OR UNUSED ARTICLES TO PREVENT HIDING PLACES FOR PEST. ",41.97317064347998,-87.65721507934661,"{'type': 'Point', 'coordinates': [41.97317064347998, -87.65721507934661]}"
2454117,NOBLE DAY CARE,NOBLE DAY CARE,2216006.0,Children's Services Facility,Risk 1 (High),1333 W CHICAGO AVE ,CHICAGO,IL,60642.0,2020-11-02T00:00:00.000,License,No Entry,,41.89606693774048,-87.66071012810819,"{'type': 'Point', 'coordinates': [41.89606693774048, -87.66071012810819]}"
2454144,LO'S CHINA KITCHEN INC.,LO'S CHINA KITCHEN INC.,2492239.0,Restaurant,Risk 1 (High),2800 W IRVING PARK RD ,CHICAGO,IL,60618.0,2020-11-02T00:00:00.000,Canvass,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED LARGE GAP AT BOTTOM OF OUTER DOOR IN REAR. MUST INSTALL A RODENT PROOF STRIP TO PREVENT ENTRY POINTS FOR PESTS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED LOOSE SPLASH GUARD AT HAND WASHING SINK IN REAR. MUST REPAIR. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED GREASE BUILD UP INSIDE OF COOKING FRYERS. MUST CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED DIRTY APRONS STORED ON FOOD RACKS IN PREP AREA. MUST STORE APRONS IN A DESIGNATED AREA AWAY FROM FOOD, EQUIPMENT AND UTENSILS.",41.954083317714684,-87.69830277007019,"{'type': 'Point', 'coordinates': [41.954083317714684, -87.69830277007019]}"
2454091,DUE MONDI CAFE,DUE MONDI CAFE,2136991.0,Restaurant,Risk 2 (Medium),2723 N HARLEM AVE ,CHICAGO,IL,60707.0,2020-11-02T00:00:00.000,Short Form Complaint,Pass w/ Conditions,"62. COMPLIANCE WITH CLEAN INDOOR AIR ORDINANCE - Comments: OBSERVED ASHTRAYS, WITH CIGARETTE BUTTS INSIDE,THROUGHOUT FACILITY. INSTRUCTED MUST REMOVE ALL ASHTRAYS FROM PREMISES. SMOKING IS NOT PERMITTED INSIDE ANY CHICAGO BUSINESS. ASHTRAYS ARE NOT PERMITTED INSDIE ANY CHICAGO BUSINESS. OPERATOR CORRECTED DURING INSPECTION. CITATION ISSUED. 7-32-020 (C). 2ND OFFENSE.",41.92974700981729,-87.80631037735259,"{'type': 'Point', 'coordinates': [41.92974700981729, -87.80631037735259]}"
2454139,SKY LAKE CHINESE KITCHEN,SKY LAKE CHINESE KITCHEN,2027332.0,Restaurant,Risk 1 (High),108 W 111TH ST ,CHICAGO,IL,60628.0,2020-11-02T00:00:00.000,Complaint,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE FRONT OF THE ICE MACHINE DIRTY. MUST CLEAN TO REMOVE STICKY SUBSTANCE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LEAKS AT THE BASE OF THE FAUCET FIXTURES AT THE 3 COMP SINK. MUST REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS NEED CLEANING IN THE FOLLOWING AREA TO REMOVE SPILLS AND DEBRIS: AROUND THE ICE MACHINE IN THE FRONT AND INSIDE THE WALK IN FREEZER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN THE WALL BEHIND THE FRONT SMOOTHIE STATION TO REMOVE DEBRIS. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST CLEAN THE FILTERS AND HOOD ABOVE THE COOKING EQUIPMENT TO REMOVE GREASE AND DEBRIS.",41.69265703428748,-87.62623926323779,"{'type': 'Point', 'coordinates': [41.69265703428748, -87.62623926323779]}"
2456221,CITY PRESS JUICE & BOTTLE,CITY PRESS JUICE & BOTTLE,2560177.0,Restaurant,Risk 2 (Medium),1942 W MONTROSE AVE ,CHICAGO,IL,60613.0,2020-11-02T00:00:00.000,Recent Inspection,Pass w/ Conditions,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO CITY OF CHICAGO CERTIFED FOOD MANAGER ON SITE WHILE COMPLEX PROCESSES OF BOTTLING AND CAPPING OF FRESH JUICES ARE TAKING PLACE. PRIORITY FOUNDATION VIOLATION 7-38-012 CITATION ISSUED | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICIES ON SITE. MUST HAVE SIGNED EMPLOYEE HEALTH POLICIES ON SITE. PRIORITY FOUNDATION VIOLATION 7-38-010 CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED CLEAN UP PROCEDURE ON SITE. MUST OBTAIN CLEAN UP KIT. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION WILL BE ISSUED AFTER 90 DAY GRACE PERIOD | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED BROKEN THERMOMETER IN 2 DOOR REACH IN IN FRONT SERVICE AREA. REPLACE AND MAINTAIN.",41.96158073747068,-87.67765176892024,"{'type': 'Point', 'coordinates': [41.96158073747068, -87.67765176892024]}"
2454151,BIG LEAGUE BURGERS,BIG LEAGUE BURGERS,2708725.0,Restaurant,Risk 3 (Low),3732-3734 W Irving Park RD ,CHICAGO,IL,60618.0,2020-11-02T00:00:00.000,License Re-Inspection,Pass,,41.95384696561587,-87.72162849006564,"{'type': 'Point', 'coordinates': [41.95384696561587, -87.72162849006564]}"
2454115,HILDA'S KITCHEN INC.,HILDA'S KITCHEN INC.,2390629.0,Restaurant,Risk 1 (High),2603 W 71ST ST ,CHICAGO,IL,60629.0,2020-11-02T00:00:00.000,Canvass,No Entry,,41.76450572756362,-87.68828540892099,"{'type': 'Point', 'coordinates': [41.76450572756362, -87.68828540892099]}"
2454094,SO BOWL,SO BOWL,2757588.0,Restaurant,Risk 1 (High),6247 W TOUHY AVE ,CHICAGO,IL,60646.0,2020-11-02T00:00:00.000,License,Not Ready,,42.01189349907908,-87.78376979556627,"{'type': 'Point', 'coordinates': [42.01189349907908, -87.78376979556627]}"
2454105,BABAS STEAK AND LEMONADE,,0.0,Restaurant,Risk 2 (Medium),3407 1/2 W MADISON ST ,CHICAGO,IL,60624.0,2020-11-02T00:00:00.000,Canvass,Out of Business,,41.8808046152,-87.71137549591673,"{'type': 'Point', 'coordinates': [41.8808046152, -87.71137549591673]}"
2454154,TACO MAX,TACO MAX,2523540.0,Restaurant,Risk 1 (High),4009 N ELSTON AVE ,CHICAGO,IL,60618.0,2020-11-02T00:00:00.000,Complaint Re-Inspection,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments:  INSTRUCTED TO INSTALL A HAND WASHING SINK WITH HOT AND COLD RUNNING WATER, SOAP AND PAPER TOWELS ON THE COOKS LINE PREP AREA. PRIORITY FOUNDATION VIOLATION 7-38-030(C) NO CITATION ISSUED. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments:  SOILED WIPING CLOTHS THROUGHOUT FRONT, REAR AND COOKS LINE PREP AREAS MUST BE HELD IN A CONTAINER WITH A SANITIZING SOLUTION IN BETWEEN USE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INTERIOR OF ALL COOLERS AND FREEZERS WITH EXCESSIVE FOOD DEBRIS AND DIRT. MUST CLEAN AND MAINTAIN ALL. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: PREVIOUS PRIORITY FOUNDATION VIOLATION #60 NOT CORRECTED.---- #49-: RAW WOODEN SHELVING AT THE FRONT BAR MUST BE PAINTED/SEALED.------INTERIOR DOOR RUBBER GASKETS WITH ENCRUSTED FOOD DEBRIS IN THE REAR PREP MEAT COOLER. MUST CLEAN AND MAINTAIN ALL.#54-MUST REMOVE ALL UNNECESSARY STORED ARTICLES THROUGHOUT THE REAR PATIO TO PREVENT RODENT HARBORING.#55- CRACKED, DAMAGED AND MISSING FLOOR TILES THROUGHOUT THE BAR AND KITCHEN AREAS, UNDER COOLERS. MUST REPLACE/REPAIR FLOORS TO BE SMOOTH AND CLEANABLE.----: FLOORS, BASEBOARDS AND FLOOR COVING THROUGHOUT ENTIRE ESTABLISHMENT, FRONT BAR AND THROUGHOUT THE REAR PREP AND DISH AREAS.  ALL WITH DIRT, DEBRIS AND FOOD SPILLAGE.----HOLE IN THE WALL BEHIND THE COOKS LINE HOT HOLDING UNIT. MUST SEAL TO BE SMOOTH AND CLEANABLE.----#58-NO PROOF OF ALLERGEN TRAINING OR CERTIFICATES FOR ALL THE CITY OF CHICAGO CERTIFIED FOOD MANAGERS. MUST PROVIDE. PRIORITY VIOLATION 7-42-090 CITATION ISSUED.",41.953996694516604,-87.71937320043452,"{'type': 'Point', 'coordinates': [41.953996694516604, -87.71937320043452]}"
2456262,TRADER JOE'S,TRADER JOE'S,1991799.0,Grocery Store,Risk 2 (Medium),3745 N LINCOLN AVE ,CHICAGO,IL,60613.0,2020-11-02T00:00:00.000,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE. MUST PROVIDE. PRIORITY FOUNDATION VIOLATION 7-38-010 CITATION ISSUED | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED 2 DIGITAL THERMOMETERS BUILT INTO THE DISPLAY COOLERS ON THE NORTH SIDE OF THE STORE NOT WORKING PROPERLY. THERMOMETERS MUST BE REPAIRED OR REPLACED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED FROZEN CONDENSATE ON WALL OF WALK IN FREEZER. REMOVE AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED FAN COVERS IN WALK IN PRODUCE COOLER WITH HEAVY DUST ACCUMUALTION. CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DIRT ACCUMULATION ON CEILING OF WALK IN PRODUCE COOLER. CLEAN AND MAINTAIN CEILING.",41.94996117114196,-87.67567112925495,"{'type': 'Point', 'coordinates': [41.94996117114196, -87.67567112925495]}"
2454090,MARISCOS LAS ISLITAS,MARISCOS LAS ISLITAS,1893655.0,Restaurant,Risk 1 (High),2446 S WESTERN AVE ,CHICAGO,IL,60608.0,2020-11-02T00:00:00.000,Canvass,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: 2-102.14 OBSERVED THE PERSON IN CHARGE ON SITE IS WITHOUT THE CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE. INSTRUCTED ALL PERSONS IN CHARGE MUST POSSESS THE CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER'S CERTIFICATE. PRIORITY FOUNDATION 7-38-012. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: 2-101.11 OBSERVED NO CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER ON SITE WHILE TIME/TEMPERATURE CONTROL FOR SAFETY FOODS (SHRIMP) ARE BEING PREPARED HANDLED AND SERVED TO THE PUBLIC. INSTRUCTED TO ALWAYS HAVE A CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER ON SITE AT ALL TIMES THE FACILITY IS OPEN AND OPERATING. PRIORITY FOUNDATION. CITATION ISSUED 7-38-012. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11 OBSERVED NO ADEQUATE SUPPLIES ON SITE FOR RESPONDING TO VOMIT AND DIARRHEA EVENTS THAT CAN POTENTIALLY OCCUR INSIDE OF THE FACILITY. INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-005. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 6-301.14 OBSERVED HAND WASHING SIGNS ARE NEEDED AT ALL OF THE HAND WASHING SINKS. INSTRUCTED TO PROVIDE. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 6-301.12 OBSERVED NO HAND DRYING PROVISION LOCATED AT THE HAND WASHING SINK IN THE FOOD PREP AREA. INSTRUCTED TO ALWAYS MAINTAIN A HAND DRYING PROVISION AT ALL HAND WASHING SINKS AT ALL TIMES. EMPLOYEE PROVIDED PAPER TOWELS DURING THE INSPECTION. PRIORITY FOUNDATION. CITATION ISSUED 7-38-030(C). | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-501.111 OBSERVED EVIDENCE OF LIVE RODENT ACTIVITY LOCATED IN THE FOOD PREP AREA. OBSERVED ABOUT 20 RODENT DROPPINGS LOCATED AT THE BOTTOM SHELF OF THE HOT HOLDING UNIT, ABOUT 20 RODENT DROPPINGS AROUND THE UTILITY SINK, ABOUT 10 RODENT DROPPINGS AROUND THE HOT WATER HEATER AND ABOUT 10 RODENT DROPPINGS UNDER THE 3 COMPARTMENT SINK. INSTRUCTED TO CLEAN AND SANITIZE AFFECTED AREAS AND RECOMMENDED CONTACTING PEST CONTROL FOR A SERVICE. PRIORITY FOUNDATION. CITATION ISSUED 7-38-020(A). | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-601.11(C) OBSERVED ACCUMULATED FOOD, GREASE AND DIRT DEBRIS UNDER THE FLAT TOP GRILL AND INSIDE OF THE FRYERS. INSTRUCTED TO CLEAN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: 5-501.17 OBSERVED NO COVERED RECEPTACLE INSIDE OF THE TOILET ROOM. INSTRUCTED TO PROVIDE. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: 5-501.15 OBSERVED ACCUMULATED GREASE DEBRIS ON THE OUTSIDE DUMPSTER LID. INSTRUCTED TO CLEAN. PRIORITY FOUNDATION. CITATION ISSUED 7-38-020(B). | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11 OBSERVED A HOLE IN THE CEILING ABOVE THE UTILITY SINK AND A HOLE AT THE BOTTOM SHELF OF THE PREP TABLE. INSTRUCTED TO MAKE ALL SURFACES SMOOTH AND EASILY CLEANABLE. OBSERVED RUSTY SHELVES INSIDE OF THE WALK IN COOLER. INSTRUCTED TO REPLACE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.12 OBSERVED ACCUMULATED FOOD GREASE AND DIRT DEBRIS ON THE FLOORS THRU OUT THE FOOD PREP AREA. INSTRUCTED TO CLEAN ALL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.114 OBSERVED DIRTY DISHES BEING STORED ON THE FLOOR UNDER THE 3 COMPARTMENT SINK. INSTRUCTED TO STORE EVERY THING AT LEAST 6 INCHES FROM THE FLOOR AT ALL TIMES. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13 OBSERVED NO ALLERGEN TRAINING CERTIFICATES ON SITE FOR THE CITY OF CHICAGO FOOD SERVICE SANITATION MANAGERS. INSTRUCTED TO PROVIDE.",41.84700445937776,-87.68564732285108,"{'type': 'Point', 'coordinates': [41.84700445937776, -87.68564732285108]}"
2454093,EDGEWATER PRODUCE,EDGEWATER PRODUCE,16765.0,Grocery Store,Risk 1 (High),5509 N CLARK ST ,CHICAGO,IL,60640.0,2020-11-02T00:00:00.000,Canvass,Pass,,41.98197137699897,-87.6683210322541,"{'type': 'Point', 'coordinates': [41.98197137699897, -87.6683210322541]}"
2454127,Popeyes Chicken And Biscuits,Popeyes Chicken And Biscuits,2069431.0,Restaurant,Risk 1 (High),4866-4868 N Milwaukee AVE ,CHICAGO,IL,60630.0,2020-11-02T00:00:00.000,Canvass,Pass w/ Conditions,2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CITY OF CHICAGO CERTIFIED FOOD MANAGER PRESENT WHILE TCS FOODS (CHICKEN AT 156.2F) WAS BEING PREPARED AND SERVED.  MANAGEMENT INSTRUCTED THAT A CERTIFIED FOOD MANAGER MUST BE PRESENT WITH A CITY OF CHICAGO FOOD SANITATION CERTIFICATE AT ALL TIMES THAT TCS FOODS ARE BEING PREPARED AND SERVED.  PRIORITY FOUNDATION 7-38-012.  CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: CLEAN THE INTERIOR OF THE 1 DOOR FREEZER. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: REPAIR THE RIGHT SINK STOPPER AT THE 3 COMPARTMENT SINK SO THAT THE SINK BASIN CAN HOLD WATER. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED SEVERAL FOOD HANDLING EMPLOYEES WITHOUT A FOOD HANDLER CERTIFICATE.  MANAGEMENT INSTRUCTED THAT ALL FOOD HANDLING EMPLOYEES MUST SHOW PROOF OF TRAINING.,41.969509310771365,-87.76233991171351,"{'type': 'Point', 'coordinates': [41.969509310771365, -87.76233991171351]}"
2454108,GOLDEN HEART RESTAURANT,GOLDEN HEART RESTAURANT,2463600.0,Restaurant,Risk 1 (High),4210 S ARCHER AVE ,CHICAGO,IL,60632.0,2020-11-02T00:00:00.000,Canvass,No Entry,,41.816935287657124,-87.6998401387876,"{'type': 'Point', 'coordinates': [41.816935287657124, -87.6998401387876]}"
2454134,DOMINO'S PIZZA,DOMINO'S PIZZA,35407.0,Restaurant,Risk 2 (Medium),3144 W DEVON AVE ,CHICAGO,IL,60659.0,2020-11-02T00:00:00.000,Canvass,Pass w/ Conditions,,41.997509636592596,-87.70871560955086,"{'type': 'Point', 'coordinates': [41.997509636592596, -87.70871560955086]}"
2454135,EXCELSIOR GARDEN,EXCELSIOR GARDEN,1335894.0,Restaurant,Risk 1 (High),4855 N MILWAUKEE AVE ,CHICAGO,IL,60630.0,2020-11-02T00:00:00.000,Canvass,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: CLEAN THE DUST AND THE FOOD DEBRIS FROM THE STORAGE SHELVES ABOVE THE STEAM TABLE AND PREP COOLER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: REPLACE THE WATER STAINED CEILING TILES IN THE REAR STORAGE AREA AND WASHROOM. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: CLEAN THE GREASE FROM THE VENTILATION HOOD AND FILTERS.",41.96931524329954,-87.76182025540278,"{'type': 'Point', 'coordinates': [41.96931524329954, -87.76182025540278]}"
